strategy,query_id,type,repeat,latency_us,candidate_count,filter_queries,inverted_lookups,posting_records_read,full_tag_distance_computations
prefuzz,enron_full_476952,text,0,76,1,7,7,7,1
prefuzz,enron_full_478933,text,0,2,0,7,0,0,0
prefuzz,enron_full_479947,text,0,2,0,7,0,0,0
prefuzz,enron_full_480468,text,0,2,0,7,0,0,0
prefuzz,enron_full_480848,text,0,87,2,7,7,14,2
prefuzz,enron_full_481384,text,0,75,1,7,7,7,1
prefuzz,enron_full_481691,text,0,75,1,7,7,7,1
prefuzz,enron_full_481940,text,0,74,1,7,7,7,1
prefuzz,enron_full_482039,text,0,77,1,7,7,7,1
prefuzz,enron_full_482398,text,0,2,0,7,0,0,0
prefuzz,enron_full_482679,text,0,2,0,7,0,0,0
prefuzz,enron_full_482700,text,0,78,1,7,7,7,1
prefuzz,enron_full_482778,text,0,106,4,7,7,28,4
prefuzz,enron_full_482919,text,0,96,2,7,7,14,2
prefuzz,enron_full_483941,text,0,103,1,7,7,7,1
prefuzz,enron_full_484013,text,0,96,2,7,7,14,2
prefuzz,enron_full_485161,text,0,88,1,7,7,7,1
prefuzz,enron_full_485319,text,0,87,1,7,7,7,1
prefuzz,enron_full_485507,text,0,56,0,7,2,5,4
prefuzz,enron_full_485652,text,0,3,0,7,0,0,0
prefuzz,enron_full_485802,text,0,2,0,7,0,0,0
prefuzz,enron_full_486590,text,0,83,1,7,7,7,1
prefuzz,enron_full_486718,text,0,81,1,7,7,7,1
prefuzz,enron_full_487009,text,0,3,0,7,0,0,0
prefuzz,enron_full_487095,text,0,2,0,7,0,0,0
prefuzz,enron_full_487221,text,0,104,3,7,7,21,3
prefuzz,enron_full_488455,text,0,3,0,7,0,0,0
prefuzz,enron_full_488704,text,0,2060,184,7,6,1086,250
prefuzz,enron_full_489126,text,0,3,0,7,0,0,0
prefuzz,enron_full_490171,text,0,2,0,7,0,0,0
prefuzz,enron_full_490913,text,0,107,3,7,7,21,3
prefuzz,enron_full_491597,text,0,78,1,7,7,7,1
prefuzz,enron_full_491993,text,0,9,0,7,0,0,0
prefuzz,enron_full_492310,text,0,30,0,7,2,2,1
prefuzz,enron_full_492624,text,0,125,6,7,7,42,6
prefuzz,enron_full_492762,text,0,3,0,7,0,0,0
prefuzz,enron_full_493081,text,0,2,0,7,0,0,0
prefuzz,enron_full_493173,text,0,2,0,7,0,0,0
prefuzz,enron_full_494836,text,0,83,0,7,3,8,7
prefuzz,enron_full_495207,text,0,2,0,7,0,0,0
prefuzz,enron_full_496303,text,0,3,0,7,0,0,0
prefuzz,enron_full_497180,text,0,85,2,7,7,14,2
prefuzz,enron_full_498346,text,0,2,0,7,0,0,0
prefuzz,enron_full_498425,text,0,90,2,7,7,14,2
prefuzz,enron_full_498832,text,0,78,1,7,7,7,1
prefuzz,enron_full_499190,text,0,137,8,7,7,56,8
prefuzz,enron_full_499335,text,0,114,5,7,7,35,5
prefuzz,enron_full_500125,text,0,138,5,7,7,40,10
prefuzz,enron_full_500480,text,0,96,2,7,7,14,2
prefuzz,enron_full_500856,text,0,216,17,7,7,119,17
prefuzz,enron_full_501389,text,0,87,2,7,7,14,2
prefuzz,enron_full_501995,text,0,81,1,7,7,7,1
prefuzz,enron_full_503996,text,0,2,0,7,0,0,0
prefuzz,enron_full_504214,text,0,2,0,7,0,0,0
prefuzz,enron_full_504672,text,0,109,4,7,7,28,4
prefuzz,enron_full_506077,text,0,2,0,7,0,0,0
prefuzz,enron_full_506313,text,0,2,0,7,0,0,0
prefuzz,enron_full_506691,text,0,2,0,7,0,0,0
prefuzz,enron_full_506951,text,0,2,0,7,0,0,0
prefuzz,enron_full_508297,text,0,82,1,7,7,7,1
prefuzz,enron_full_508633,text,0,90,2,7,7,14,2
prefuzz,enron_full_509309,text,0,77,1,7,7,7,1
prefuzz,enron_full_509898,text,0,81,1,7,7,7,1
prefuzz,enron_full_511005,text,0,79,1,7,7,7,1
prefuzz,enron_full_513543,text,0,2,0,7,0,0,0
prefuzz,enron_full_513857,text,0,79,1,7,7,7,1
prefuzz,enron_full_514823,text,0,2,0,7,0,0,0
prefuzz,enron_full_514984,text,0,76,1,7,7,7,1
prefuzz,enron_full_515092,text,0,2,0,7,0,0,0
prefuzz,enron_full_515627,text,0,2,0,7,0,0,0
prefuzz,enron_full_515714,text,0,2,0,7,0,0,0
prefuzz,enron_full_516032,text,0,84,2,7,7,14,2
prefuzz,enron_full_516843,text,0,2,0,7,0,0,0
prefuzz,enron_full_516871,text,0,2,0,7,0,0,0
prefuzz,enron_full_000202,text,1,87,2,7,7,14,2
prefuzz,enron_full_000664,text,1,90,2,7,7,14,2
prefuzz,enron_full_001289,text,1,2,0,7,0,0,0
prefuzz,enron_full_001379,text,1,2,0,7,0,0,0
prefuzz,enron_full_001488,text,1,2,0,7,0,0,0
prefuzz,enron_full_001525,text,1,75,1,7,7,7,1
prefuzz,enron_full_002220,text,1,88,2,7,7,14,2
prefuzz,enron_full_004616,text,1,91,3,7,7,21,3
prefuzz,enron_full_005913,text,1,98,3,7,7,21,3
prefuzz,enron_full_006211,text,1,76,1,7,7,7,1
prefuzz,enron_full_006276,text,1,83,2,7,7,14,2
prefuzz,enron_full_006379,text,1,2,0,7,0,0,0
prefuzz,enron_full_006771,text,1,107,2,7,7,14,2
prefuzz,enron_full_007411,text,1,3,0,7,0,0,0
prefuzz,enron_full_008064,text,1,81,1,7,7,7,1
prefuzz,enron_full_008136,text,1,94,0,7,3,11,9
prefuzz,enron_full_008648,text,1,91,1,7,7,7,1
prefuzz,enron_full_008924,text,1,97,2,7,7,14,2
prefuzz,enron_full_009142,text,1,359,24,7,7,168,24
prefuzz,enron_full_009200,text,1,86,1,7,7,7,1
prefuzz,enron_full_009568,text,1,2,0,7,0,0,0
prefuzz,enron_full_009735,text,1,3,0,7,0,0,0
prefuzz,enron_full_011924,text,1,390,30,7,7,210,30
prefuzz,enron_full_012156,text,1,95,3,7,7,21,3
prefuzz,enron_full_012651,text,1,78,1,7,7,7,1
prefuzz,enron_full_013576,text,1,79,1,7,7,7,1
prefuzz,enron_full_013941,text,1,87,2,7,7,14,2
prefuzz,enron_full_014539,text,1,96,3,7,7,21,3
prefuzz,enron_full_014678,text,1,177,10,7,7,70,10
prefuzz,enron_full_015568,text,1,78,2,7,7,14,2
prefuzz,enron_full_015698,text,1,101,1,7,7,13,4
prefuzz,enron_full_016017,text,1,261,24,7,7,168,24
prefuzz,enron_full_017189,text,1,83,2,7,7,14,2
prefuzz,enron_full_018163,text,1,2,0,7,0,0,0
prefuzz,enron_full_018755,text,1,74,1,7,7,7,1
prefuzz,enron_full_019153,text,1,78,1,7,7,7,1
prefuzz,enron_full_019201,text,1,82,2,7,7,14,2
prefuzz,enron_full_019604,text,1,2,0,7,0,0,0
prefuzz,enron_full_019949,text,1,83,2,7,7,14,2
prefuzz,enron_full_020401,text,1,2,0,7,0,0,0
prefuzz,enron_full_020951,text,1,73,1,7,7,7,1
prefuzz,enron_full_021195,text,1,97,4,7,7,28,4
prefuzz,enron_full_021224,text,1,7208,437,7,7,3074,954
prefuzz,enron_full_021900,text,1,97,1,7,7,7,1
prefuzz,enron_full_022531,text,1,138,3,7,7,21,3
prefuzz,enron_full_022683,text,1,105,2,7,7,14,2
prefuzz,enron_full_022865,text,1,108,2,7,7,14,2
prefuzz,enron_full_022972,text,1,101,1,7,7,7,1
prefuzz,enron_full_024952,text,1,2,0,7,0,0,0
prefuzz,enron_full_025050,text,1,107,2,7,7,14,2
prefuzz,enron_full_026603,text,1,106,2,7,7,14,2
prefuzz,enron_full_026721,text,1,129,2,7,7,17,5
prefuzz,enron_full_027643,text,1,120,4,7,7,28,4
prefuzz,enron_full_027693,text,1,102,2,7,7,14,2
prefuzz,enron_full_027925,text,1,99,1,7,7,7,1
prefuzz,enron_full_028250,text,1,75,1,7,7,7,1
prefuzz,enron_full_028591,text,1,85,2,7,7,14,2
prefuzz,enron_full_028607,text,1,3,0,7,0,0,0
prefuzz,enron_full_029506,text,1,3,0,7,0,0,0
prefuzz,enron_full_030144,text,1,87,2,7,7,14,2
prefuzz,enron_full_031433,text,1,82,2,7,7,14,2
prefuzz,enron_full_031542,text,1,86,2,7,7,14,2
prefuzz,enron_full_031612,text,1,88,2,7,7,14,2
prefuzz,enron_full_031680,text,1,80,1,7,7,7,1
prefuzz,enron_full_032079,text,1,2,0,7,0,0,0
prefuzz,enron_full_032704,text,1,348,29,7,7,203,29
prefuzz,enron_full_033187,text,1,2,0,7,0,0,0
prefuzz,enron_full_033628,text,1,86,1,7,7,10,2
prefuzz,enron_full_034178,text,1,3,0,7,0,0,0
prefuzz,enron_full_034530,text,1,2,0,7,0,0,0
prefuzz,enron_full_035481,text,1,2,0,7,0,0,0
prefuzz,enron_full_035578,text,1,2,0,7,0,0,0
prefuzz,enron_full_035695,text,1,21,0,7,1,1,1
prefuzz,enron_full_035726,text,1,2,0,7,0,0,0
prefuzz,enron_full_035827,text,1,2,0,7,0,0,0
prefuzz,enron_full_035969,text,1,2,0,7,0,0,0
prefuzz,enron_full_035998,text,1,2,0,7,0,0,0
prefuzz,enron_full_038008,text,1,2,0,7,0,0,0
prefuzz,enron_full_040212,text,1,2,0,7,0,0,0
prefuzz,enron_full_040615,text,1,90,2,7,7,14,2
prefuzz,enron_full_041235,text,1,85,2,7,7,14,2
prefuzz,enron_full_042132,text,1,75,1,7,7,7,1
prefuzz,enron_full_045885,text,1,87,2,7,7,14,2
prefuzz,enron_full_046009,text,1,82,2,7,7,14,2
prefuzz,enron_full_046306,text,1,93,2,7,7,14,2
prefuzz,enron_full_046840,text,1,91,2,7,7,14,2
prefuzz,enron_full_047084,text,1,2,0,7,0,0,0
prefuzz,enron_full_047376,text,1,98,3,7,7,21,3
prefuzz,enron_full_047738,text,1,82,2,7,7,14,2
prefuzz,enron_full_047772,text,1,3,0,7,0,0,0
prefuzz,enron_full_048185,text,1,2,0,7,0,0,0
prefuzz,enron_full_048713,text,1,2,0,7,0,0,0
prefuzz,enron_full_049016,text,1,2,0,7,0,0,0
prefuzz,enron_full_049875,text,1,3,0,7,0,0,0
prefuzz,enron_full_050163,text,1,77,1,7,7,7,1
prefuzz,enron_full_050258,text,1,79,1,7,7,7,1
prefuzz,enron_full_050705,text,1,2,0,7,0,0,0
prefuzz,enron_full_050719,text,1,2,0,7,0,0,0
prefuzz,enron_full_051118,text,1,2,0,7,0,0,0
prefuzz,enron_full_051633,text,1,2,0,7,0,0,0
prefuzz,enron_full_052109,text,1,128,6,7,7,39,7
prefuzz,enron_full_052243,text,1,156,10,7,7,70,10
prefuzz,enron_full_052699,text,1,2,0,7,0,0,0
prefuzz,enron_full_052941,text,1,2,0,7,0,0,0
prefuzz,enron_full_053517,text,1,2,0,7,0,0,0
prefuzz,enron_full_053522,text,1,2,0,7,0,0,0
prefuzz,enron_full_054174,text,1,2,0,7,0,0,0
prefuzz,enron_full_055270,text,1,2,0,7,0,0,0
prefuzz,enron_full_055462,text,1,72,1,7,7,7,1
prefuzz,enron_full_056138,text,1,121,1,7,7,15,9
prefuzz,enron_full_056670,text,1,95,1,7,7,7,1
prefuzz,enron_full_056953,text,1,2,0,7,0,0,0
prefuzz,enron_full_057268,text,1,93,1,7,7,11,3
prefuzz,enron_full_057321,text,1,2,0,7,0,0,0
prefuzz,enron_full_057826,text,1,2,0,7,0,0,0
prefuzz,enron_full_058046,text,1,80,1,7,7,7,1
prefuzz,enron_full_058254,text,1,75,1,7,7,7,1
prefuzz,enron_full_058415,text,1,2,0,7,0,0,0
prefuzz,enron_full_059797,text,1,637,56,7,7,392,56
prefuzz,enron_full_060370,text,1,126,4,7,7,28,4
prefuzz,enron_full_060846,text,1,88,1,7,7,7,1
prefuzz,enron_full_062151,text,1,102,2,7,7,14,2
prefuzz,enron_full_062439,text,1,86,1,7,7,7,1
prefuzz,enron_full_063833,text,1,88,1,7,7,7,1
prefuzz,enron_full_063839,text,1,89,1,7,7,7,1
prefuzz,enron_full_064172,text,1,86,1,7,7,7,1
prefuzz,enron_full_064231,text,1,90,1,7,7,7,1
prefuzz,enron_full_064607,text,1,90,1,7,7,7,1
prefuzz,enron_full_065332,text,1,132,1,7,7,7,1
prefuzz,enron_full_065814,text,1,112,1,7,7,7,1
prefuzz,enron_full_066742,text,1,3,0,7,0,0,0
prefuzz,enron_full_067365,text,1,117,4,7,7,28,4
prefuzz,enron_full_067727,text,1,89,1,7,7,7,1
prefuzz,enron_full_067752,text,1,82,1,7,7,7,1
prefuzz,enron_full_068258,text,1,3,0,7,0,0,0
prefuzz,enron_full_068541,text,1,95,2,7,6,12,2
prefuzz,enron_full_068714,text,1,80,2,7,7,14,2
prefuzz,enron_full_068948,text,1,2,0,7,0,0,0
prefuzz,enron_full_069168,text,1,78,1,7,7,7,1
prefuzz,enron_full_069488,text,1,20,0,7,1,1,1
prefuzz,enron_full_070382,text,1,2,0,7,0,0,0
prefuzz,enron_full_071706,text,1,72,1,7,7,7,1
prefuzz,enron_full_071944,text,1,69,1,7,7,7,1
prefuzz,enron_full_072801,text,1,77,1,7,7,7,1
prefuzz,enron_full_073237,text,1,90,1,7,7,9,3
prefuzz,enron_full_075726,text,1,86,1,7,7,7,1
prefuzz,enron_full_076089,text,1,93,2,7,7,14,2
prefuzz,enron_full_078045,text,1,2,0,7,0,0,0
prefuzz,enron_full_078949,text,1,68,1,7,7,7,1
prefuzz,enron_full_080332,text,1,2,0,7,0,0,0
prefuzz,enron_full_080731,text,1,82,1,7,7,13,3
prefuzz,enron_full_081565,text,1,72,1,7,7,7,1
prefuzz,enron_full_081601,text,1,73,1,7,7,7,1
prefuzz,enron_full_081707,text,1,74,1,7,7,7,1
prefuzz,enron_full_082681,text,1,2,0,7,0,0,0
prefuzz,enron_full_085442,text,1,84,2,7,7,14,2
prefuzz,enron_full_085751,text,1,87,3,7,7,21,3
prefuzz,enron_full_086327,text,1,30,0,7,2,2,1
prefuzz,enron_full_087697,text,1,2,0,7,0,0,0
prefuzz,enron_full_088138,text,1,74,1,7,7,7,1
prefuzz,enron_full_088307,text,1,73,1,7,7,7,1
prefuzz,enron_full_088336,text,1,69,1,7,7,7,1
prefuzz,enron_full_089344,text,1,87,2,7,7,14,2
prefuzz,enron_full_089451,text,1,79,2,7,7,14,2
prefuzz,enron_full_090248,text,1,81,3,7,7,21,3
prefuzz,enron_full_091044,text,1,81,2,7,7,14,2
prefuzz,enron_full_091307,text,1,6545,301,7,7,1873,843
prefuzz,enron_full_092251,text,1,3,0,7,0,0,0
prefuzz,enron_full_092316,text,1,3,0,7,0,0,0
prefuzz,enron_full_092765,text,1,3,0,7,0,0,0
prefuzz,enron_full_093576,text,1,3,0,7,0,0,0
prefuzz,enron_full_094577,text,1,171,6,7,7,43,7
prefuzz,enron_full_094590,text,1,3,0,7,0,0,0
prefuzz,enron_full_094757,text,1,3,0,7,0,0,0
prefuzz,enron_full_095403,text,1,210,12,7,7,84,12
prefuzz,enron_full_096327,text,1,95,1,7,7,7,1
prefuzz,enron_full_096329,text,1,101,2,7,7,14,2
prefuzz,enron_full_098210,text,1,302,22,7,7,154,22
prefuzz,enron_full_098535,text,1,309,22,7,7,154,22
prefuzz,enron_full_098599,text,1,702,63,7,7,441,63
prefuzz,enron_full_098973,text,1,869,75,7,7,525,75
prefuzz,enron_full_099013,text,1,256,16,7,7,112,16
prefuzz,enron_full_099531,text,1,111,2,7,7,14,2
prefuzz,enron_full_100323,text,1,5336,2,7,7,1002,658
prefuzz,enron_full_100466,text,1,104,1,7,7,7,1
prefuzz,enron_full_101174,text,1,102,2,7,7,14,2
prefuzz,enron_full_101274,text,1,102,2,7,7,14,2
prefuzz,enron_full_102532,text,1,82,1,7,7,7,1
prefuzz,enron_full_102695,text,1,93,2,7,7,14,2
prefuzz,enron_full_102774,text,1,89,2,7,7,14,2
prefuzz,enron_full_103426,text,1,89,1,7,7,7,1
prefuzz,enron_full_103581,text,1,85,2,7,7,14,2
prefuzz,enron_full_104396,text,1,3,0,7,0,0,0
prefuzz,enron_full_104402,text,1,549,49,7,7,343,49
prefuzz,enron_full_104423,text,1,3,0,7,0,0,0
prefuzz,enron_full_104598,text,1,793,70,7,7,490,70
prefuzz,enron_full_105565,text,1,96,1,7,7,7,1
prefuzz,enron_full_105930,text,1,80,1,7,7,7,1
prefuzz,enron_full_106126,text,1,98,3,7,7,21,3
prefuzz,enron_full_106135,text,1,110,2,7,7,14,2
prefuzz,enron_full_108529,text,1,91,2,7,7,14,2
prefuzz,enron_full_108654,text,1,330,27,7,7,189,27
prefuzz,enron_full_108933,text,1,123,2,7,7,17,5
prefuzz,enron_full_108996,text,1,99,2,7,7,14,2
prefuzz,enron_full_109605,text,1,106,2,7,7,14,2
prefuzz,enron_full_110370,text,1,87,1,7,7,7,1
prefuzz,enron_full_111197,text,1,3,0,7,0,0,0
prefuzz,enron_full_111665,text,1,96,2,7,7,14,2
prefuzz,enron_full_111904,text,1,108,3,7,7,21,3
prefuzz,enron_full_112694,text,1,88,1,7,7,7,1
prefuzz,enron_full_113971,text,1,183,8,7,7,56,8
prefuzz,enron_full_114650,text,1,92,1,7,7,7,1
prefuzz,enron_full_115626,text,1,3,0,7,0,0,0
prefuzz,enron_full_116065,text,1,108,3,7,7,21,3
prefuzz,enron_full_116692,text,1,89,1,7,7,7,1
prefuzz,enron_full_117087,text,1,93,2,7,7,14,2
prefuzz,enron_full_117441,text,1,112,3,7,7,21,3
prefuzz,enron_full_117988,text,1,94,3,7,7,21,3
prefuzz,enron_full_118247,text,1,82,2,7,7,14,2
prefuzz,enron_full_118573,text,1,75,1,7,7,7,1
prefuzz,enron_full_119068,text,1,88,2,7,7,14,2
prefuzz,enron_full_119674,text,1,3,0,7,0,0,0
prefuzz,enron_full_119896,text,1,37,0,7,1,4,4
prefuzz,enron_full_120534,text,1,94,3,7,7,21,3
prefuzz,enron_full_120641,text,1,70,1,7,7,7,1
prefuzz,enron_full_120822,text,1,113,3,7,7,21,3
prefuzz,enron_full_121175,text,1,98,1,7,7,8,2
prefuzz,enron_full_122290,text,1,3,0,7,0,0,0
prefuzz,enron_full_122402,text,1,3,0,7,0,0,0
prefuzz,enron_full_123831,text,1,109,3,7,7,21,3
prefuzz,enron_full_124264,text,1,96,2,7,7,14,2
prefuzz,enron_full_124451,text,1,106,3,7,7,21,3
prefuzz,enron_full_126518,text,1,108,4,7,7,28,4
prefuzz,enron_full_128013,text,1,3,0,7,0,0,0
prefuzz,enron_full_128290,text,1,3,0,7,0,0,0
prefuzz,enron_full_128461,text,1,107,2,7,7,14,2
prefuzz,enron_full_129750,text,1,108,3,7,7,21,3
prefuzz,enron_full_129922,text,1,210,12,7,7,84,12
prefuzz,enron_full_129965,text,1,84,1,7,7,7,1
prefuzz,enron_full_130406,text,1,104,1,7,7,10,4
prefuzz,enron_full_130557,text,1,106,2,7,7,14,2
prefuzz,enron_full_130818,text,1,88,2,7,7,14,2
prefuzz,enron_full_131990,text,1,105,2,7,7,14,2
prefuzz,enron_full_132971,text,1,85,1,7,7,7,1
prefuzz,enron_full_133588,text,1,127,2,7,7,17,5
prefuzz,enron_full_133819,text,1,105,3,7,7,21,3
prefuzz,enron_full_134727,text,1,3,0,7,0,0,0
prefuzz,enron_full_136330,text,1,99,2,7,7,14,2
prefuzz,enron_full_137531,text,1,106,3,7,7,21,3
prefuzz,enron_full_137711,text,1,100,2,7,7,14,2
prefuzz,enron_full_139013,text,1,3,0,7,0,0,0
prefuzz,enron_full_139188,text,1,164,8,7,7,56,8
prefuzz,enron_full_139197,text,1,127,5,7,7,35,5
prefuzz,enron_full_139486,text,1,102,2,7,7,14,2
prefuzz,enron_full_140225,text,1,86,0,7,2,6,6
prefuzz,enron_full_140420,text,1,245,15,7,7,105,15
prefuzz,enron_full_140552,text,1,102,2,7,7,14,2
prefuzz,enron_full_140885,text,1,87,1,7,7,7,1
prefuzz,enron_full_141161,text,1,3,0,7,0,0,0
prefuzz,enron_full_141985,text,1,326,23,7,7,161,23
prefuzz,enron_full_142230,text,1,90,1,7,7,7,1
prefuzz,enron_full_142612,text,1,102,2,7,7,14,2
prefuzz,enron_full_143076,text,1,105,2,7,7,14,2
prefuzz,enron_full_144720,text,1,30,0,7,1,2,2
prefuzz,enron_full_144759,text,1,3,0,7,0,0,0
prefuzz,enron_full_145061,text,1,113,3,7,7,21,3
prefuzz,enron_full_146696,text,1,99,2,7,7,14,2
prefuzz,enron_full_148007,text,1,102,2,7,7,14,2
prefuzz,enron_full_148315,text,1,121,4,7,7,28,4
prefuzz,enron_full_148338,text,1,114,4,7,7,28,4
prefuzz,enron_full_149174,text,1,87,1,7,7,7,1
prefuzz,enron_full_149842,text,1,126,2,7,7,18,6
prefuzz,enron_full_150562,text,1,96,2,7,7,14,2
prefuzz,enron_full_151773,text,1,3,0,7,0,0,0
prefuzz,enron_full_152307,text,1,102,1,7,7,7,1
prefuzz,enron_full_152987,text,1,169,1,7,7,7,1
prefuzz,enron_full_153167,text,1,285,1,7,7,28,19
prefuzz,enron_full_154125,text,1,24,0,7,1,1,1
prefuzz,enron_full_154648,text,1,3,0,7,0,0,0
prefuzz,enron_full_155829,text,1,92,1,7,7,7,1
prefuzz,enron_full_156626,text,1,85,1,7,7,7,1
prefuzz,enron_full_156811,text,1,162,8,7,7,56,8
prefuzz,enron_full_158640,text,1,92,1,7,7,7,1
prefuzz,enron_full_159222,text,1,103,2,7,7,14,2
prefuzz,enron_full_159570,text,1,97,2,7,7,14,2
prefuzz,enron_full_159687,text,1,123,4,7,7,28,4
prefuzz,enron_full_161067,text,1,91,1,7,7,7,1
prefuzz,enron_full_161301,text,1,96,2,7,7,14,2
prefuzz,enron_full_161404,text,1,98,4,7,7,28,4
prefuzz,enron_full_161839,text,1,2,0,7,0,0,0
prefuzz,enron_full_162338,text,1,86,2,7,7,14,2
prefuzz,enron_full_163700,text,1,3,0,7,0,0,0
prefuzz,enron_full_163994,text,1,72,1,7,7,7,1
prefuzz,enron_full_164128,text,1,21,0,7,1,1,1
prefuzz,enron_full_164251,text,1,91,3,7,7,21,3
prefuzz,enron_full_164751,text,1,3,0,7,0,0,0
prefuzz,enron_full_164805,text,1,2,0,7,0,0,0
prefuzz,enron_full_165550,text,1,2,0,7,0,0,0
prefuzz,enron_full_165951,text,1,463,35,7,7,245,35
prefuzz,enron_full_167260,text,1,519,2,7,7,83,52
prefuzz,enron_full_168469,text,1,172,8,7,7,56,8
prefuzz,enron_full_168971,text,1,101,2,7,7,14,2
prefuzz,enron_full_170176,text,1,3,0,7,0,0,0
prefuzz,enron_full_170711,text,1,190,9,7,7,64,10
prefuzz,enron_full_170765,text,1,204,11,7,7,77,11
prefuzz,enron_full_170860,text,1,3,0,7,0,0,0
prefuzz,enron_full_171509,text,1,104,3,7,7,21,3
prefuzz,enron_full_171797,text,1,3,0,7,0,0,0
prefuzz,enron_full_172609,text,1,3,0,7,0,0,0
prefuzz,enron_full_174436,text,1,105,2,7,7,15,3
prefuzz,enron_full_174861,text,1,92,1,7,7,7,1
prefuzz,enron_full_175011,text,1,3,0,7,0,0,0
prefuzz,enron_full_176124,text,1,92,1,7,7,7,1
prefuzz,enron_full_176753,text,1,99,1,7,7,7,1
prefuzz,enron_full_178212,text,1,88,1,7,7,7,1
prefuzz,enron_full_178550,text,1,85,1,7,7,7,1
prefuzz,enron_full_179413,text,1,90,1,7,7,7,1
prefuzz,enron_full_179791,text,1,88,1,7,7,7,1
prefuzz,enron_full_180640,text,1,89,1,7,7,7,1
prefuzz,enron_full_181037,text,1,172,9,7,7,63,9
prefuzz,enron_full_181456,text,1,631,53,7,7,344,55
prefuzz,enron_full_181872,text,1,90,1,7,7,7,1
prefuzz,enron_full_181885,text,1,87,1,7,7,7,1
prefuzz,enron_full_182915,text,1,79,1,7,7,7,1
prefuzz,enron_full_182942,text,1,89,1,7,7,7,1
prefuzz,enron_full_183169,text,1,86,1,7,7,7,1
prefuzz,enron_full_183297,text,1,79,1,7,7,7,1
prefuzz,enron_full_183379,text,1,80,1,7,7,7,1
prefuzz,enron_full_183388,text,1,80,1,7,7,7,1
prefuzz,enron_full_183934,text,1,94,1,7,7,7,1
prefuzz,enron_full_184508,text,1,87,1,7,7,7,1
prefuzz,enron_full_185731,text,1,3,0,7,0,0,0
prefuzz,enron_full_186258,text,1,86,1,7,7,7,1
prefuzz,enron_full_186778,text,1,89,1,7,7,7,1
prefuzz,enron_full_187181,text,1,84,1,7,7,7,1
prefuzz,enron_full_187432,text,1,80,1,7,7,7,1
prefuzz,enron_full_187706,text,1,86,1,7,7,7,1
prefuzz,enron_full_188453,text,1,86,1,7,7,7,1
prefuzz,enron_full_189842,text,1,86,1,7,7,7,1
prefuzz,enron_full_189980,text,1,99,2,7,7,14,2
prefuzz,enron_full_191466,text,1,80,1,7,7,7,1
prefuzz,enron_full_191744,text,1,31,0,7,1,2,2
prefuzz,enron_full_191882,text,1,89,1,7,7,7,1
prefuzz,enron_full_193162,text,1,100,3,7,7,21,3
prefuzz,enron_full_195402,text,1,89,1,7,7,7,1
prefuzz,enron_full_195600,text,1,626,1,7,7,83,70
prefuzz,enron_full_195759,text,1,86,1,7,7,7,1
prefuzz,enron_full_196134,text,1,97,1,7,7,7,1
prefuzz,enron_full_197175,text,1,100,1,7,7,9,3
prefuzz,enron_full_197216,text,1,83,1,7,7,7,1
prefuzz,enron_full_197678,text,1,84,1,7,7,7,1
prefuzz,enron_full_198102,text,1,88,1,7,7,7,1
prefuzz,enron_full_198996,text,1,99,2,7,7,14,2
prefuzz,enron_full_200327,text,1,111,3,7,7,21,3
prefuzz,enron_full_200476,text,1,102,2,7,7,14,2
prefuzz,enron_full_201608,text,1,106,3,7,7,21,3
prefuzz,enron_full_202547,text,1,100,2,7,7,14,2
prefuzz,enron_full_202611,text,1,3,0,7,0,0,0
prefuzz,enron_full_203046,text,1,95,1,7,7,7,1
prefuzz,enron_full_204937,text,1,124,3,7,7,23,5
prefuzz,enron_full_205754,text,1,108,3,7,7,21,3
prefuzz,enron_full_205846,text,1,103,2,7,7,14,2
prefuzz,enron_full_206132,text,1,90,2,7,7,14,2
prefuzz,enron_full_206426,text,1,87,1,7,7,7,1
prefuzz,enron_full_206631,text,1,2,0,7,0,0,0
prefuzz,enron_full_206780,text,1,97,2,7,7,14,2
prefuzz,enron_full_207863,text,1,87,1,7,7,7,1
prefuzz,enron_full_208242,text,1,96,2,7,7,14,2
prefuzz,enron_full_208362,text,1,94,2,7,7,14,2
prefuzz,enron_full_209030,text,1,109,3,7,7,21,3
prefuzz,enron_full_209358,text,1,106,3,7,7,21,3
prefuzz,enron_full_209479,text,1,105,3,7,7,21,3
prefuzz,enron_full_209859,text,1,155,2,7,7,26,8
prefuzz,enron_full_209958,text,1,87,1,7,7,7,1
prefuzz,enron_full_210032,text,1,42,2,7,2,4,2
prefuzz,enron_full_210772,text,1,99,2,7,7,14,2
prefuzz,enron_full_211094,text,1,3,0,7,0,0,0
prefuzz,enron_full_211389,text,1,112,4,7,7,25,4
prefuzz,enron_full_211892,text,1,3,0,7,0,0,0
prefuzz,enron_full_211966,text,1,2,0,7,0,0,0
prefuzz,enron_full_212202,text,1,3,0,7,0,0,0
prefuzz,enron_full_213178,text,1,2,0,7,0,0,0
prefuzz,enron_full_214684,text,1,96,2,7,7,14,2
prefuzz,enron_full_214861,text,1,104,2,7,7,14,2
prefuzz,enron_full_214866,text,1,177,10,7,7,70,10
prefuzz,enron_full_214883,text,1,109,1,7,7,10,4
prefuzz,enron_full_215380,text,1,94,2,7,7,14,2
prefuzz,enron_full_215696,text,1,107,3,7,7,21,3
prefuzz,enron_full_216853,text,1,115,4,7,7,28,4
prefuzz,enron_full_218707,text,1,86,1,7,7,7,1
